what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606589324537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606589325689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1606589327516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1606589327875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1606589328300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606589335306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606589338711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1606589341014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1606589341484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1606589341843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1606589342090
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1606589383825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606589392014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606589393398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606589396622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606589398150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606589402438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606589404094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606589439078
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1606589441004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589441293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589453064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589477168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589554313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606589561460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606589573782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589574883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589679455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589682009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589899070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589913725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589914144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606589951247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590345353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590393941
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1606590393954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590405724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606590526541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590527988
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590551904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590562141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590562577
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1606590579194
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1606590611952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590684654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590736468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590739349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590748765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590750039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590771601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590773456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590856887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590969729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590969859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606590988379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591078583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591085139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591099539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591134696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591242525
error,log,,,"Internal Error",1606591299489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591330249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591411757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591466456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591477518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591477553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591540433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591545312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591551119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591553357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591559237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591559934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591587263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591601337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591642194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591648823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591673945
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1606591674004
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1606591677799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591679452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591695370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591705394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591792730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606591797926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606592900999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606592908013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606592922059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606593028363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593031348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593040188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593067565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593082510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593101776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593111446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606593134211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606593135998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593138208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593139583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593141223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593212397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606593216194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606593218981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606593235351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606593246854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593248576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593362141
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1606593398949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606593466500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606593467477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606593494529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606593495411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606593512659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1606593514028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593532947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593538014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593538970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593563001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593564998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606593634136
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1606593709513
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1606593709548
