what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1606578561907
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1606578561908
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1606578561909
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1606578561909
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1606578561910
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1606578561910
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1606578561911
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1606578561912
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1606578561913
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1606578561913
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1606578561914
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1606578561915
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1606578561916
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1606578561918
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1606578561918
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1606578561920
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1606578561921
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1606578561921
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1606578561925
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1606578561926
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1606578561927
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1606578561928
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1606578561929
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1606578561930
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1606578561931
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1606578561931
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1606578561932
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1606578561933
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1606578561936
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1606578561937
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1606578561939
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1606578561940
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1606578561941
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1606578561941
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1606578561942
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1606578561943
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1606578561944
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1606578561945
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1606578561945
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1606578561946
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1606578561947
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1606578561948
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1606578561949
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1606578561950
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1606578561951
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1606578561951
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1606578561952
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1606578561953
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1606578561954
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1606578561954
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1606578561955
os,sysinfo,,,"win32",1606578561959
arch,sysinfo,,,"x86",1606578561959
ws,sysinfo,,,"win32",1606578561959
locale,sysinfo,,,"en_US",1606578561959
processors,sysinfo,,,"8",1606578561959
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1606578561959
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1606578561959
java.specification.name,sysinfo,,,"Java Platform API Specification",1606578561959
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606578561959
java.specification.version,sysinfo,,,"1.6",1606578561959
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1606578561959
java.version,sysinfo,,,"1.6.0_18",1606578561959
java.vm.info,sysinfo,,,"mixed mode, sharing",1606578561959
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1606578561959
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1606578561959
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1606578561959
java.vm.specification.version,sysinfo,,,"1.0",1606578561959
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1606578561959
java.vm.version,sysinfo,,,"16.0-b13",1606578561959
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1606578561968
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1606578566223
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1606578568454
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1606578568456
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606578580032
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1606578580152
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1606578580153
started,bundle,org.eclipse.wb.core.lib,1.0.0.r37x201106081531,"org.eclipse.wb.core.lib",1606578584359
started,bundle,org.eclipse.wb.core,1.0.0.r37x201106081531,"org.eclipse.wb.core",1606578584383
started,bundle,org.eclipse.wb.swing,1.0.0.r37x201106081552,"org.eclipse.wb.swing",1606578584450
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1606578584818
started,bundle,org.eclipse.wb.swing.databinding,1.0.0.r37x201106081552,"org.eclipse.wb.swing.databinding",1606578584967
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1606578585659
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1606578586350
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1606578586411
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1606578586422
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1606578586470
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1606578586761
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1606578587066
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1606578587078
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1606578587235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578589476
started,bundle,org.eclipse.wb.runtime.lib,1.0.0.r37x201106081531,"org.eclipse.wb.runtime.lib",1606578589631
started,bundle,org.eclipse.wb.swing.FormLayout,1.0.0.r37x201106081552,"org.eclipse.wb.swing.FormLayout",1606578589750
started,bundle,org.eclipse.wb.core.databinding,1.0.0.r37x201106081531,"org.eclipse.wb.core.databinding",1606578590753
started,bundle,org.eclipse.wb.swing.jsr296,1.0.0.r37x201106081552,"org.eclipse.wb.swing.jsr296",1606578591098
started,bundle,org.eclipse.wb.swing.MigLayout.lib,1.0.0.r37x201106081552,"org.eclipse.wb.swing.MigLayout.lib",1606578591810
started,bundle,org.eclipse.wb.swing.MigLayout,1.0.0.r37x201106081552,"org.eclipse.wb.swing.MigLayout",1606578591813
started,bundle,org.eclipse.wb.swing.java6,1.0.0.r37x201106081552,"org.eclipse.wb.swing.java6",1606578591820
started,bundle,org.eclipse.wb.layout.group,1.0.0.r37x201106081642,"org.eclipse.wb.layout.group",1606578591825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578592215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578605357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578606881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1606578635043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578695126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578701285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578756875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578764456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578770072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606578775854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606578826431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1606578840588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606579273718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1606579306992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579307377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579308827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579343223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579350847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606579388479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579398427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579404681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579409305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579411670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579416556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579418787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579421199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579423189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579426057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579428439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579432477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579434368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579438099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579440514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579443834
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579446748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579449114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579451045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579453043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579455632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579495499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579519183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579537626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579540712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1606579542949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579678032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579681595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579747978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579763154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579769504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579773071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579779941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1606579782074
